Date,Div,Time,HomeTeam,AwayTeam,FTR,HTR,Season,Last5HomeOver2.5Perc,HomeOver2.5Perc,HST,Last5HomeOver2.5Count,AwayOver2.5Perc,MaxAHH,AST,PredictedTotalCorners_Last5,AvgLast5AwayGoalsScored,MaxC_gt_2.5,AvgHomeCorners,AvgLast5HomeCornersConceded,AvgLast5AwayCorners,HF,AvgLast5HomeCorners,HS,AvgLast5AwayGoalsConceded,PredictedTotalCorners,Last5AwayOver2.5Perc,PAHA,PredictedHomeCorners,Last5AwayOver2.5Count,AvgLast5AwayCornersConceded,AvgAwayGoalsScored,B365CAHH,AvgHomeGoalsScored,AvgAwayCornersConceded,AvgLast5HomeGoalsScored,PredictedAwayCorners,AvgLast5HomeGoalsConceded,Over2.5,OverUnder10.5Corners
2022-09-03,D1,14:30,Leverkusen,Freiburg,A,H,2022/2023,100.0,70.59,6.0,3.0,58.82,1.98,3.0,10.33,2.67,1.69,4.71,2.67,4.33,15.0,6.0,15.0,0.67,9.02,66.67,2.01,4.99,2.0,5.33,1.35,1.75,2.06,5.06,1.0,4.03,2.67,1,1
2022-09-18,D1,18:30,Hoffenheim,Freiburg,D,D,2022/2023,50.0,70.59,3.0,2.0,58.82,1.94,4.0,10.0,2.0,1.79,5.59,4.0,4.0,15.0,6.0,10.0,0.5,10.01,50.0,1.98,5.46,2.0,5.25,1.35,1.95,1.65,5.06,2.0,4.55,0.75,0,0
2022-10-09,D1,16:30,Hertha,Freiburg,D,D,2022/2023,40.0,47.06,3.0,2.0,58.82,1.88,4.0,7.4,2.0,1.99,4.76,5.6,3.6,14.0,3.8,11.0,0.8,9.4,60.0,2.07,4.76,3.0,5.0,1.35,1.92,1.41,5.06,1.2,4.64,1.4,1,0
2022-10-16,D1,18:30,Bayern Munich,Freiburg,H,H,2022/2023,60.0,64.71,8.0,3.0,58.82,1.97,0.0,10.2,1.2,1.39,8.24,2.4,3.0,8.0,7.2,18.0,1.8,10.76,60.0,2.0,7.02,3.0,5.0,1.35,1.86,3.12,5.06,2.8,3.74,0.6,1,0
2022-10-30,D1,16:30,Schalke 04,Freiburg,A,A,2022/2023,80.0,70.59,3.0,4.0,58.82,1.98,9.0,9.8,1.4,1.9,5.47,5.4,4.4,20.0,5.4,12.0,1.8,10.1,60.0,1.94,5.33,3.0,5.2,1.35,2.01,1.35,5.06,1.2,4.77,3.0,0,1
2022-11-09,D1,19:30,RB Leipzig,Freiburg,H,D,2022/2023,80.0,76.47,8.0,4.0,58.82,2.03,2.0,9.8,1.0,1.95,4.76,3.8,4.0,9.0,5.8,18.0,2.0,9.07,60.0,1.9,4.94,3.0,4.8,1.35,1.97,2.24,5.06,3.0,4.13,0.6,1,0
2023-01-21,D1,14:30,Wolfsburg,Freiburg,H,H,2022/2023,80.0,76.47,11.0,4.0,58.82,1.87,1.0,10.0,1.0,2.07,4.82,5.4,4.4,11.0,5.6,13.0,3.2,9.51,80.0,2.07,4.86,4.0,3.8,1.35,1.91,2.0,5.06,3.4,4.65,0.8,1,0
2023-02-04,D1,14:30,Dortmund,Freiburg,H,D,2022/2023,100.0,82.35,8.0,5.0,58.82,1.91,3.0,11.8,0.8,1.66,6.35,2.8,4.0,13.0,7.8,24.0,3.8,10.12,80.0,2.02,6.12,4.0,5.8,1.35,1.91,3.24,5.06,3.8,4.0,1.2,1,1
2023-02-18,D1,14:30,Bochum,Freiburg,A,A,2022/2023,80.0,64.71,6.0,4.0,58.82,1.91,5.0,8.2,1.2,2.05,5.0,5.4,4.0,15.0,4.2,15.0,2.8,9.71,60.0,2.04,5.01,3.0,5.8,1.35,2.05,1.65,5.06,2.4,4.7,1.4,0,0
2023-03-04,D1,14:30,M'gladbach,Freiburg,D,D,2022/2023,60.0,52.94,4.0,3.0,58.82,1.85,3.0,8.0,0.8,1.82,5.0,4.4,3.4,11.0,4.6,10.0,2.8,9.34,60.0,2.09,5.1,3.0,6.2,1.35,1.98,1.94,5.06,1.8,4.24,1.4,0,1
2023-03-19,D1,18:30,Mainz,Freiburg,D,D,2022/2023,60.0,64.71,6.0,3.0,58.82,1.92,5.0,8.8,0.8,2.23,4.47,5.0,4.0,18.0,4.8,10.0,2.4,9.07,40.0,2.04,4.76,2.0,5.6,1.35,2.06,1.82,5.06,2.8,4.31,0.8,0,0
2023-04-16,D1,14:30,Werder Bremen,Freiburg,A,D,2022/2023,80.0,70.59,5.0,4.0,58.82,2.02,3.0,6.0,1.2,2.31,2.88,3.6,3.4,13.0,2.6,13.0,1.4,8.19,40.0,1.93,3.77,2.0,6.6,1.35,1.96,1.53,5.06,1.4,4.42,1.8,1,0
2023-04-29,D1,14:30,FC Koln,Freiburg,A,D,2022/2023,0.0,47.06,8.0,0.0,58.82,2.16,6.0,13.2,1.2,2.17,6.88,2.6,4.6,15.0,8.6,21.0,0.4,10.57,20.0,1.8,6.47,1.0,5.6,1.35,2.08,1.65,5.06,0.2,4.1,1.2,0,1
2023-05-13,D1,14:30,Union Berlin,Freiburg,H,H,2022/2023,40.0,47.06,4.0,2.0,58.82,1.89,8.0,8.6,1.2,2.67,5.29,6.0,5.0,18.0,3.6,10.0,1.2,9.81,40.0,2.02,5.01,2.0,4.8,1.35,1.75,1.76,5.06,2.0,4.8,0.6,1,0
2023-05-27,D1,14:30,Ein Frankfurt,Freiburg,H,A,2022/2023,40.0,52.94,8.0,2.0,58.82,2.14,7.0,12.8,1.4,1.62,5.94,3.6,5.2,13.0,7.6,14.0,1.6,9.95,60.0,1.79,5.71,3.0,4.2,1.35,1.68,2.06,5.06,1.6,4.24,0.8,1,0
2023-08-19,D1,14:30,Hoffenheim,Freiburg,A,A,2023/2024,100.0,70.59,5.0,1.0,70.59,2.11,8.0,6.0,2.0,1.7,5.71,2.0,2.0,9.0,4.0,24.0,1.0,8.83,100.0,1.82,5.74,1.0,4.0,1.0,1.91,1.82,7.18,1.0,3.09,2.0,1,0
2023-09-02,D1,14:30,Stuttgart,Freiburg,H,H,2023/2024,100.0,76.47,6.0,2.0,70.59,1.95,5.0,7.5,1.0,1.87,5.65,2.0,3.0,9.0,4.5,13.0,3.0,8.84,100.0,2.01,5.65,2.0,3.0,1.0,2.04,2.94,7.18,5.0,3.19,0.0,1,0
2023-09-24,D1,16:30,Ein Frankfurt,Freiburg,D,D,2023/2024,0.0,52.94,5.0,0.0,70.59,1.88,2.0,10.33,0.67,2.07,5.71,2.33,3.0,12.0,7.33,13.0,2.0,9.13,66.67,2.03,6.1,2.0,4.33,1.0,1.91,1.71,7.18,0.67,3.03,0.33,0,0
2023-10-08,D1,16:30,Bayern Munich,Freiburg,H,H,2023/2024,100.0,70.59,5.0,4.0,70.59,1.96,0.0,10.5,0.5,1.27,7.24,2.5,2.5,7.0,8.0,21.0,2.25,9.99,75.0,1.93,7.08,3.0,5.0,1.0,1.75,3.12,7.18,3.75,2.91,0.75,1,0
2023-10-29,D1,16:30,Leverkusen,Freiburg,H,H,2023/2024,100.0,82.35,4.0,5.0,70.59,1.86,4.0,10.2,0.6,1.53,7.65,3.4,2.8,9.0,7.4,19.0,2.2,10.39,80.0,2.1,7.36,4.0,6.2,1.0,1.86,2.76,7.18,3.4,3.03,1.0,1,1
2023-11-12,D1,18:30,RB Leipzig,Freiburg,H,D,2023/2024,80.0,58.82,6.0,4.0,70.59,2.0,3.0,9.6,0.4,1.59,6.76,2.4,3.0,10.0,6.6,15.0,2.6,10.03,80.0,1.92,6.85,4.0,6.8,1.0,1.99,2.35,7.18,2.8,3.18,0.6,1,0
2023-12-03,D1,14:30,Mainz,Freiburg,A,D,2023/2024,60.0,35.29,6.0,3.0,70.59,2.01,5.0,8.2,0.6,2.0,6.82,4.4,2.8,16.0,5.4,19.0,1.6,10.4,60.0,1.91,7.01,3.0,9.2,1.0,1.94,1.35,7.18,0.8,3.39,2.0,0,1
2023-12-09,D1,14:30,Wolfsburg,Freiburg,A,D,2023/2024,60.0,64.71,3.0,3.0,70.59,2.02,1.0,7.2,0.8,1.94,4.47,4.8,2.8,11.0,4.4,10.0,1.6,9.21,60.0,1.89,5.57,3.0,8.8,1.0,1.92,1.47,7.18,1.4,3.64,1.2,0,0
2023-12-20,D1,19:30,Heidenheim,Freiburg,H,A,2023/2024,60.0,58.82,3.0,3.0,70.59,1.81,4.0,10.6,1.2,2.13,6.24,4.6,3.4,20.0,7.2,14.0,1.6,10.54,60.0,2.12,6.83,3.0,8.8,1.0,1.93,1.76,7.18,2.0,3.71,1.8,1,1
2024-01-27,D1,14:30,Werder Bremen,Freiburg,H,D,2023/2024,60.0,70.59,4.0,3.0,70.59,1.85,4.0,6.6,1.2,1.92,4.12,4.8,3.6,14.0,3.0,14.0,1.8,9.07,60.0,2.14,5.12,3.0,7.6,1.0,2.06,1.71,7.18,1.6,3.95,1.4,1,0
2024-02-09,D1,19:30,Dortmund,Freiburg,H,H,2023/2024,80.0,64.71,8.0,4.0,70.59,2.02,3.0,9.6,1.0,1.46,6.0,3.6,3.6,13.0,6.0,17.0,1.8,9.87,60.0,1.96,6.42,3.0,7.2,1.0,2.04,2.18,7.18,2.6,3.45,1.4,1,0
2024-02-25,D1,18:30,Augsburg,Freiburg,H,A,2023/2024,60.0,58.82,8.0,3.0,70.59,2.0,1.0,7.2,1.0,1.79,4.71,5.8,3.4,16.0,3.8,21.0,2.2,9.28,80.0,1.92,5.41,4.0,6.4,1.0,2.06,1.53,7.18,1.4,3.87,1.6,1,1
2024-03-10,D1,14:30,Bochum,Freiburg,A,A,2023/2024,60.0,58.82,6.0,3.0,70.59,2.0,5.0,8.2,1.2,2.06,5.12,6.2,3.8,11.0,4.4,18.0,2.4,9.8,100.0,1.93,5.83,5.0,7.8,1.0,1.87,1.53,7.18,1.4,3.97,1.8,1,1
2024-03-30,D1,14:30,M'gladbach,Freiburg,A,A,2023/2024,80.0,76.47,4.0,4.0,70.59,2.0,8.0,11.0,1.4,1.77,5.71,3.8,3.2,11.0,7.8,18.0,1.8,10.31,100.0,1.97,6.64,5.0,9.2,1.0,1.86,1.59,7.18,1.8,3.67,2.0,1,1
2024-04-14,D1,14:30,Darmstadt,Freiburg,A,A,2023/2024,60.0,64.71,4.0,3.0,70.59,2.05,3.0,5.8,1.4,1.72,3.76,4.6,2.6,6.0,3.2,16.0,1.2,8.56,80.0,1.88,5.04,4.0,8.6,1.0,1.95,0.88,7.18,0.6,3.52,3.2,0,0
2024-05-04,D1,17:30,FC Koln,Freiburg,D,D,2023/2024,40.0,41.18,7.0,2.0,70.59,2.09,0.0,7.0,1.4,1.78,6.65,4.6,2.2,10.0,4.8,20.0,0.6,10.46,60.0,1.85,6.83,3.0,9.0,1.0,1.88,0.88,7.18,0.6,3.63,2.0,0,0
2024-05-18,D1,14:30,Union Berlin,Freiburg,H,D,2023/2024,80.0,58.82,5.0,4.0,70.59,1.87,5.0,8.2,1.4,1.79,5.29,5.4,3.2,14.0,5.0,14.0,0.6,9.74,60.0,2.04,5.96,3.0,7.6,1.0,1.91,1.29,7.18,1.6,3.78,2.4,1,0
2024-09-01,D1,16:30,Bayern Munich,Freiburg,H,H,2024/2025,0.0,82.35,4.0,0.0,52.94,2.11,4.0,6.0,0.0,1.29,6.71,4.0,4.0,13.0,2.0,11.0,2.0,8.55,0.0,1.8,5.18,0.0,2.0,1.0,1.9,3.12,4.35,2.0,3.37,0.0,0,0
2024-09-21,D1,14:30,Heidenheim,Freiburg,A,D,2024/2025,100.0,58.82,2.0,2.0,52.94,2.05,5.0,10.5,1.5,1.85,5.18,7.5,6.5,6.0,4.0,7.0,1.0,8.96,50.0,1.92,4.59,1.0,2.5,1.0,1.97,0.76,4.35,2.0,4.37,1.5,1,1
2024-10-05,D1,14:30,Werder Bremen,Freiburg,A,D,2024/2025,33.33,52.94,3.0,1.0,52.94,2.0,3.0,10.33,1.33,1.79,5.12,5.0,6.0,7.0,4.33,11.0,0.67,8.82,33.33,1.93,4.74,1.0,4.0,1.0,1.99,1.24,4.35,0.0,4.08,2.0,0,1
2024-10-26,D1,14:30,RB Leipzig,Freiburg,H,A,2024/2025,50.0,64.71,9.0,2.0,52.94,1.98,5.0,11.75,1.25,1.72,6.12,4.0,5.25,9.0,6.5,12.0,1.25,9.48,50.0,1.95,5.48,2.0,3.75,1.0,2.08,1.94,4.35,2.0,4.0,0.25,1,0
2024-11-08,D1,19:30,Union Berlin,Freiburg,D,D,2024/2025,40.0,47.06,6.0,2.0,52.94,2.17,4.0,8.6,1.0,2.44,4.19,3.6,4.4,11.0,4.2,12.0,1.0,7.99,40.0,1.79,4.19,2.0,3.8,1.0,2.07,1.06,4.35,1.2,3.8,0.6,0,0
2024-11-23,D1,14:30,Dortmund,Freiburg,H,H,2024/2025,100.0,76.47,7.0,5.0,52.94,1.88,3.0,11.0,1.0,1.77,6.41,0.4,3.6,11.0,7.4,19.0,1.4,8.83,60.0,2.03,5.83,3.0,4.8,1.0,2.06,2.59,4.35,3.2,3.0,1.2,1,0
2024-12-08,D1,16:30,Hoffenheim,Freiburg,D,D,2024/2025,60.0,58.82,5.0,3.0,52.94,2.05,4.0,6.6,0.6,2.02,4.88,2.8,2.0,10.0,4.6,15.0,1.6,8.35,40.0,1.86,4.77,2.0,5.4,1.0,2.1,1.47,4.35,2.2,3.58,2.2,0,0
2024-12-21,D1,17:30,Leverkusen,Freiburg,H,H,2024/2025,80.0,64.71,12.0,4.0,52.94,1.87,2.0,8.4,0.6,1.67,7.65,2.2,1.4,8.0,7.0,20.0,2.6,9.43,60.0,2.09,6.48,3.0,4.8,1.0,1.86,2.12,4.35,2.8,2.95,1.0,1,0
2025-01-14,D1,19:30,Ein Frankfurt,Freiburg,H,D,2024/2025,80.0,70.59,8.0,4.0,52.94,1.92,5.0,8.8,0.6,1.56,5.35,2.2,1.0,8.0,7.8,23.0,2.8,8.71,60.0,2.01,5.39,3.0,5.8,1.0,1.86,2.41,4.35,3.0,3.32,1.6,1,0
2025-01-18,D1,14:30,Stuttgart,Freiburg,H,H,2024/2025,60.0,76.47,7.0,3.0,52.94,2.11,0.0,6.2,0.6,1.65,6.12,2.4,1.0,8.0,5.2,12.0,3.6,8.73,80.0,1.81,5.55,4.0,5.8,1.0,2.01,2.06,4.35,2.2,3.18,0.8,1,0
2025-02-01,D1,14:30,Bochum,Freiburg,A,A,2024/2025,20.0,47.06,4.0,1.0,52.94,2.11,5.0,9.4,0.8,2.0,5.76,4.8,2.4,15.0,7.0,22.0,2.8,9.44,60.0,1.84,5.58,3.0,6.2,1.0,1.95,0.94,4.35,1.2,3.86,1.0,0,1
2025-02-15,D1,14:30,St Pauli,Freiburg,A,D,2024/2025,20.0,17.65,1.0,1.0,52.94,1.87,4.0,6.8,0.8,2.35,5.06,4.4,3.4,10.0,3.4,5.0,2.6,8.38,60.0,2.08,4.75,3.0,5.4,1.0,2.1,0.59,4.35,0.8,3.63,1.0,0,0
2025-03-02,D1,16:30,Augsburg,Freiburg,D,D,2024/2025,20.0,52.94,5.0,1.0,52.94,1.94,3.0,8.6,0.6,2.4,5.76,6.6,3.4,13.0,5.2,13.0,1.6,9.38,40.0,2.03,5.34,2.0,5.6,1.0,2.13,1.06,4.35,0.4,4.04,0.8,0,0
2025-03-15,D1,14:30,Mainz,Freiburg,D,H,2024/2025,20.0,35.29,4.0,1.0,52.94,2.05,8.0,8.4,0.8,2.08,5.82,4.0,4.0,7.0,4.4,9.0,1.2,8.8,40.0,1.88,5.15,2.0,4.2,1.0,1.87,1.41,4.35,1.6,3.65,0.4,1,0
2025-04-12,D1,14:30,M'gladbach,Freiburg,A,D,2024/2025,60.0,58.82,1.0,3.0,52.94,1.91,7.0,9.2,1.2,1.58,4.94,4.4,5.0,4.0,4.2,10.0,0.6,8.75,40.0,1.99,4.64,2.0,4.2,1.0,2.02,1.71,4.35,0.8,4.11,1.8,1,0
2025-04-26,D1,14:30,Wolfsburg,Freiburg,A,D,2024/2025,20.0,58.82,1.0,1.0,52.94,2.09,2.0,8.8,1.2,1.65,5.06,4.6,4.0,6.0,4.8,8.0,0.6,8.61,40.0,1.83,4.65,2.0,3.0,1.0,2.05,1.59,4.35,0.8,3.96,1.4,0,0
2025-05-10,D1,14:30,Holstein Kiel,Freiburg,A,D,2024/2025,100.0,70.59,3.0,5.0,52.94,2.05,4.0,7.4,1.4,1.65,3.59,4.2,3.8,9.0,3.6,15.0,0.8,7.88,60.0,1.86,3.72,3.0,3.0,1.0,1.86,1.41,4.35,1.6,4.16,2.4,1,0
2025-08-31,D1,18:30,FC Koln,Freiburg,H,H,2025/2026,100.0,66.67,6.0,1.0,57.14,1.85,2.0,8.0,1.0,1.91,4.33,5.0,5.0,12.0,3.0,18.0,4.0,7.96,100.0,2.0,3.95,1.0,3.0,1.0,1.9,2.33,3.86,4.0,4.01,1.0,1,0
2025-09-20,D1,14:30,Werder Bremen,Freiburg,A,A,2025/2026,100.0,50.0,5.0,2.0,57.14,2.1,5.0,5.0,2.0,1.73,5.17,3.5,2.5,13.0,2.5,12.0,2.0,7.58,100.0,1.83,4.31,2.0,2.5,1.0,2.05,1.33,3.86,1.5,3.27,3.0,1,0
2025-10-05,D1,18:30,M'gladbach,Freiburg,D,D,2025/2026,50.0,57.14,5.0,2.0,57.14,2.0,1.0,8.0,1.33,1.93,4.57,4.25,2.0,15.0,6.0,9.0,1.33,8.29,66.67,1.86,4.38,2.0,3.0,1.0,1.93,1.0,3.86,1.0,3.91,2.5,0,0
2025-10-26,D1,14:30,Leverkusen,Freiburg,H,H,2025/2026,40.0,57.14,4.0,2.0,57.14,1.83,3.0,6.05,1.0,1.8,5.71,4.6,2.25,9.0,3.8,19.0,1.5,8.37,50.0,2.06,4.76,2.0,2.75,1.0,2.03,2.29,3.86,1.8,3.61,0.8,0,0
2025-11-01,D1,14:30,Union Berlin,Freiburg,D,D,2025/2026,60.0,71.43,2.0,3.0,57.14,1.85,4.0,8.8,0.8,2.22,5.86,5.4,2.8,20.0,6.0,11.0,1.2,9.22,40.0,2.03,5.11,2.0,3.2,1.0,1.85,1.43,3.86,1.4,4.11,1.2,0,0
2025-11-22,D1,14:30,Bayern Munich,Freiburg,H,D,2025/2026,100.0,100.0,8.0,5.0,57.14,1.85,2.0,8.6,1.0,1.4,6.29,4.2,2.8,9.0,5.8,22.0,1.6,8.98,40.0,2.03,5.32,2.0,3.2,1.0,2.0,4.14,3.86,4.0,3.66,0.6,1,0
2025-12-06,D1,14:30,Heidenheim,Freiburg,H,A,2025/2026,80.0,71.43,3.0,4.0,57.14,1.93,2.0,9.8,0.6,2.12,5.14,4.6,4.0,11.0,5.8,16.0,2.0,8.78,40.0,1.96,4.81,2.0,4.4,1.0,1.83,1.14,3.86,1.4,3.97,1.6,1,1
2025-08-24,D1,16:30,M'gladbach,Hamburg,D,D,2025/2026,0.0,57.14,4.0,0.0,50.0,1.85,2.0,13.0,0.0,1.58,4.57,6.0,6.0,10.0,7.0,17.0,0.0,9.63,0.0,2.04,5.0,0.0,7.0,0.33,2.0,1.0,4.33,0.0,4.63,0.0,0,1
2025-09-13,D1,17:30,Bayern Munich,Hamburg,H,H,2025/2026,100.0,100.0,12.0,2.0,50.0,2.2,2.0,9.5,0.0,1.17,6.29,4.0,4.5,11.0,5.0,22.0,2.5,9.6,50.0,1.91,5.64,1.0,6.0,0.33,1.85,4.14,4.33,5.5,3.96,0.0,1,0
2025-09-28,D1,18:30,Union Berlin,Hamburg,D,D,2025/2026,66.67,71.43,2.0,2.0,50.0,2.0,6.0,10.33,0.0,1.81,5.86,5.33,4.0,18.0,6.33,11.0,1.67,9.87,33.33,1.91,5.51,1.0,5.67,0.33,1.98,1.43,4.33,1.33,4.36,1.67,0,0
2025-10-18,D1,14:30,RB Leipzig,Hamburg,H,H,2025/2026,66.67,66.67,4.0,2.0,50.0,1.88,3.0,9.58,0.25,1.35,6.33,4.33,4.25,13.0,5.33,10.0,1.75,9.61,50.0,2.03,5.6,2.0,5.0,0.33,1.93,3.0,4.33,2.33,4.01,0.67,1,0
2025-11-02,D1,14:30,FC Koln,Hamburg,H,H,2025/2026,75.0,66.67,10.0,3.0,50.0,1.88,5.0,8.5,0.4,1.62,4.33,4.5,4.0,8.0,4.5,23.0,2.2,8.35,60.0,2.0,4.35,3.0,4.4,0.33,1.83,2.33,4.33,2.5,4.0,1.25,1,0
2025-11-22,D1,14:30,Augsburg,Hamburg,H,D,2025/2026,60.0,57.14,6.0,3.0,50.0,2.05,6.0,8.6,0.4,1.8,5.43,4.0,3.4,13.0,5.2,13.0,2.4,8.96,60.0,1.83,4.97,3.0,3.8,0.33,1.8,1.29,4.33,1.0,3.99,2.4,0,0
2023-08-19,D1,14:30,Wolfsburg,Heidenheim,H,H,2023/2024,0.0,64.71,8.0,0.0,47.06,2.07,1.0,8.0,0.0,1.67,4.47,7.0,7.0,10.0,1.0,18.0,2.0,9.02,0.0,1.88,3.97,0.0,1.0,1.18,2.13,1.47,5.24,2.0,5.05,0.0,0,0
2023-09-01,D1,19:30,Dortmund,Heidenheim,D,H,2023/2024,50.0,64.71,9.0,1.0,47.06,1.91,6.0,11.0,1.0,1.32,6.0,4.5,6.5,9.0,4.5,20.0,2.0,9.87,50.0,2.04,5.26,1.0,2.0,1.18,1.89,2.18,5.24,1.5,4.61,1.0,1,0
2023-09-24,D1,14:30,Leverkusen,Heidenheim,H,H,2023/2024,100.0,82.35,10.0,3.0,47.06,2.04,1.0,10.0,1.0,1.37,7.65,3.0,5.0,9.0,5.0,20.0,2.67,10.36,66.67,1.91,6.38,2.0,3.67,1.18,1.93,2.76,5.24,4.0,3.98,1.33,1,0
2023-10-08,D1,18:30,Ein Frankfurt,Heidenheim,H,H,2023/2024,0.0,52.94,6.0,0.0,47.06,1.96,2.0,11.5,0.75,1.83,5.71,3.25,5.25,14.0,6.25,12.0,2.5,9.55,50.0,1.96,5.43,2.0,3.5,1.18,2.07,1.71,5.24,1.0,4.12,0.25,0,0
2023-10-28,D1,14:30,M'gladbach,Heidenheim,H,D,2023/2024,80.0,76.47,6.0,4.0,47.06,2.02,3.0,11.6,0.8,1.52,5.71,7.2,5.0,5.0,6.6,11.0,2.4,10.47,60.0,1.89,5.51,3.0,4.0,1.18,1.87,1.59,5.24,1.0,4.96,1.8,1,0
2023-11-11,D1,14:30,Bayern Munich,Heidenheim,H,H,2023/2024,100.0,70.59,8.0,5.0,47.06,1.87,2.0,11.2,1.2,1.22,7.24,1.8,4.0,8.0,7.2,18.0,2.8,10.29,80.0,2.03,6.53,4.0,5.2,1.18,2.03,3.12,5.24,4.8,3.76,0.8,1,0
2023-12-02,D1,14:30,RB Leipzig,Heidenheim,H,H,2023/2024,80.0,58.82,8.0,4.0,47.06,1.88,1.0,10.8,1.0,1.39,6.76,1.8,3.4,13.0,7.4,23.0,2.8,10.27,80.0,2.04,6.33,4.0,5.6,1.18,1.97,2.35,5.24,2.6,3.94,0.8,1,0
2023-12-16,D1,14:30,Mainz,Heidenheim,A,A,2023/2024,40.0,35.29,4.0,2.0,47.06,1.88,2.0,9.0,1.0,1.71,6.82,3.8,3.2,9.0,5.8,16.0,2.0,10.37,60.0,2.05,6.22,3.0,5.8,1.18,1.91,1.35,5.24,0.6,4.15,1.6,0,0
2024-01-13,D1,14:30,FC Koln,Heidenheim,D,H,2023/2024,20.0,41.18,6.0,1.0,47.06,1.84,2.0,9.4,1.2,1.82,6.65,6.0,3.2,12.0,6.2,13.0,1.8,10.94,60.0,2.09,6.29,3.0,7.0,1.18,2.01,0.88,5.24,1.0,4.65,0.8,0,1
2024-01-27,D1,14:30,Hoffenheim,Heidenheim,D,D,2023/2024,60.0,70.59,8.0,3.0,47.06,1.9,3.0,9.2,1.2,1.54,5.71,4.2,3.4,11.0,5.8,20.0,1.6,10.01,40.0,2.02,5.79,2.0,7.6,1.18,1.92,1.82,5.24,2.0,4.22,1.8,0,1
2024-02-10,D1,14:30,Werder Bremen,Heidenheim,A,A,2023/2024,60.0,70.59,3.0,3.0,47.06,1.88,3.0,8.4,1.2,1.9,4.12,5.4,5.0,10.0,3.4,14.0,1.0,9.57,40.0,2.04,4.64,2.0,7.2,1.18,1.85,1.71,5.24,1.4,4.93,1.4,1,1
2024-02-24,D1,14:30,Union Berlin,Heidenheim,D,H,2023/2024,40.0,58.82,3.0,2.0,47.06,2.05,4.0,9.6,1.4,2.12,5.29,5.4,4.8,9.0,4.8,12.0,1.0,10.12,40.0,1.86,5.4,2.0,7.0,1.18,1.86,1.29,5.24,1.8,4.72,0.6,1,0
2024-03-09,D1,14:30,Augsburg,Heidenheim,H,H,2023/2024,60.0,58.82,4.0,3.0,47.06,1.91,1.0,9.0,1.2,1.58,4.71,4.8,5.0,14.0,4.0,8.0,1.2,9.65,40.0,2.02,4.94,2.0,6.4,1.18,1.84,1.53,5.24,1.4,4.71,1.4,0,0
2024-03-31,D1,16:30,Stuttgart,Heidenheim,D,H,2023/2024,60.0,76.47,6.0,3.0,47.06,1.97,3.0,11.6,1.6,1.42,5.65,4.4,5.2,5.0,6.4,20.0,1.6,10.06,60.0,1.97,5.64,3.0,5.8,1.18,1.78,2.94,5.24,2.8,4.42,1.4,1,1
2024-04-13,D1,14:30,Bochum,Heidenheim,D,D,2023/2024,80.0,58.82,5.0,4.0,47.06,1.85,3.0,10.6,1.6,1.79,5.12,5.2,4.6,12.0,6.0,24.0,1.6,9.97,60.0,2.08,5.25,3.0,5.2,1.18,1.73,1.53,5.24,1.6,4.72,2.2,0,0
2024-04-28,D1,18:30,Darmstadt,Heidenheim,A,D,2023/2024,60.0,64.71,4.0,3.0,47.06,2.07,6.0,7.2,1.4,1.71,3.76,5.6,4.2,14.0,3.0,12.0,1.4,8.72,40.0,1.85,4.16,2.0,4.8,1.18,2.0,0.88,5.24,0.6,4.56,3.0,0,1
2024-05-11,D1,14:30,Freiburg,Heidenheim,D,D,2023/2024,60.0,58.82,3.0,3.0,47.06,1.95,3.0,8.0,1.2,1.72,4.41,5.2,4.6,9.0,3.4,19.0,1.2,8.99,20.0,1.99,4.52,1.0,4.4,1.18,2.0,1.65,5.24,1.2,4.47,2.2,0,0
2024-08-25,D1,16:30,St Pauli,Heidenheim,A,D,2024/2025,0.0,17.65,3.0,0.0,52.94,1.87,3.0,6.0,2.0,2.05,5.06,2.0,2.0,10.0,4.0,11.0,0.0,7.99,0.0,2.07,4.97,0.0,4.0,1.41,2.02,0.59,5.53,0.0,3.02,2.0,0,0
2024-09-13,D1,19:30,Dortmund,Heidenheim,H,H,2024/2025,50.0,76.47,7.0,1.0,52.94,2.13,4.0,9.0,2.0,1.53,6.41,4.0,1.5,13.0,7.5,13.0,2.0,9.18,50.0,1.81,6.26,1.0,6.0,1.41,1.95,2.59,5.53,3.0,2.92,1.0,1,0
2024-09-28,D1,14:30,Mainz,Heidenheim,A,A,2024/2025,33.33,35.29,2.0,1.0,52.94,2.13,7.0,11.33,2.0,1.88,5.82,6.33,3.0,10.0,8.33,7.0,1.33,9.61,33.33,1.79,6.05,1.0,6.33,1.41,1.87,1.41,5.53,0.67,3.56,1.67,0,1
2024-10-19,D1,14:30,M'gladbach,Heidenheim,H,D,2024/2025,75.0,58.82,10.0,3.0,52.94,1.89,6.0,7.0,2.0,1.65,4.94,3.25,3.0,15.0,4.0,20.0,1.75,8.69,50.0,2.07,5.12,2.0,6.25,1.41,1.93,1.71,5.53,1.75,3.57,2.0,1,0
2024-11-02,D1,14:30,Holstein Kiel,Heidenheim,H,H,2024/2025,40.0,70.59,6.0,2.0,52.94,2.09,4.0,7.4,1.6,1.95,3.59,7.0,3.6,16.0,3.8,11.0,1.6,8.54,40.0,1.89,4.34,2.0,6.0,1.41,1.73,1.41,5.53,0.8,4.2,2.8,0,1
