Date,Div,Time,HomeTeam,AwayTeam,FTR,HTR,Season,HST,AvgLast5AwayGoalsScored,AS,HF,AvgAwayCornersConceded,AvgHomeCorners,Last5HomeOver2.5Perc,AvgLast5HomeGoalsScored,AwayOver2.5Perc,MaxAHA,PredictedTotalCorners,HomeOver2.5Perc,AvgLast5AwayGoalsConceded,MaxCAHA,AvgLast5AwayCorners,AvgLast5AwayCornersConceded,PredictedHomeCorners,AvgHomeGoalsScored,Last5AwayOver2.5Perc,AST,AvgLast5HomeGoalsConceded,AvgLast5HomeCorners,AF,AvgLast5HomeCornersConceded,MaxC_gt_2.5,PredictedAwayCorners,HS,AvgAHH,PredictedTotalCorners_Last5,AvgAwayCorners,B365C_lt_2.5,Over2.5,OverUnder10.5Corners
2024-08-31,SP1,20:30,Leganes,Mallorca,A,A,2024/2025,2,0.5,12,11,6.84,2.68,50.0,1.0,31.58,1.81,7.56,47.37,0.5,2.09,3.5,3.0,3.68,1.21,0.0,3,1.0,2.0,17,5.0,3.55,3.88,4,2.11,5.5,3.0,1.3,0,0
2024-09-23,SP1,20:00,Betis,Mallorca,A,D,2024/2025,6,1.0,6,12,6.84,5.42,50.0,1.5,31.58,2.03,9.06,57.89,0.67,2.05,3.33,4.0,5.82,1.68,33.33,6,1.0,7.25,12,3.0,2.86,3.24,14,1.88,10.58,3.0,1.44,1,0
2024-09-27,SP1,20:00,Valladolid,Mallorca,A,D,2024/2025,1,1.25,14,15,6.84,4.26,25.0,0.5,31.58,1.87,8.81,47.37,0.75,2.19,3.5,4.75,5.0,0.58,50.0,6,0.5,4.75,9,4.25,3.1,3.81,11,2.05,8.25,3.0,1.4,1,1
2024-10-05,SP1,13:00,Espanol,Mallorca,H,H,2024/2025,3,1.2,11,14,6.84,4.05,80.0,1.6,31.58,2.18,8.62,36.84,1.0,2.0,4.0,4.6,4.76,1.21,60.0,4,1.4,3.6,19,4.6,3.2,3.86,8,1.74,7.6,3.0,1.4,1,0
2024-11-01,SP1,20:00,Alaves,Mallorca,H,D,2024/2025,3,1.2,7,19,6.84,5.79,60.0,1.4,31.58,1.91,9.65,15.79,1.0,1.96,3.6,5.0,6.03,0.74,60.0,2,1.4,6.4,12,4.2,3.12,3.62,13,1.98,10.0,3.0,1.4,0,0
2024-11-23,SP1,17:30,Las Palmas,Mallorca,A,D,2024/2025,3,1.6,10,10,6.84,5.21,40.0,1.2,31.58,1.93,9.02,47.37,1.4,1.99,3.6,5.6,5.7,1.11,80.0,3,1.6,5.6,18,3.4,2.72,3.32,14,2.02,9.2,3.0,1.5,1,0
2024-12-06,SP1,20:00,Celta,Mallorca,H,H,2024/2025,5,1.2,9,9,6.84,4.53,40.0,1.4,31.58,2.02,8.27,57.89,1.6,2.03,3.6,5.0,5.06,1.68,60.0,4,1.0,3.6,12,2.4,2.57,3.21,12,1.89,7.2,3.0,1.57,0,0
2024-12-21,SP1,13:00,Getafe,Mallorca,A,D,2024/2025,5,1.0,9,19,6.84,3.63,0.0,0.8,31.58,1.98,7.47,26.32,1.4,1.95,2.8,4.2,4.57,0.79,40.0,2,0.6,4.4,13,1.8,4.44,2.9,18,1.9,7.2,3.0,1.25,0,0
2025-01-20,SP1,20:00,Villarreal,Mallorca,H,H,2024/2025,7,0.8,9,9,6.84,5.26,80.0,2.2,31.58,1.92,9.16,73.68,1.8,2.14,2.6,4.6,5.58,2.26,40.0,2,1.0,5.2,12,4.8,1.99,3.58,14,1.94,7.8,3.0,1.89,1,1
2025-02-01,SP1,17:30,Ath Madrid,Mallorca,H,H,2024/2025,5,0.8,10,9,6.84,5.84,20.0,1.8,31.58,1.87,9.2,52.63,2.0,2.07,3.0,5.2,6.08,2.21,40.0,1,0.8,6.4,14,3.2,2.33,3.12,17,2.0,9.4,3.0,1.67,0,1
2025-02-24,SP1,20:00,Sevilla,Mallorca,D,H,2024/2025,4,0.4,13,11,6.84,5.21,20.0,1.0,31.58,2.13,8.92,26.32,1.8,1.96,3.2,5.2,5.64,0.89,20.0,2,1.4,5.4,12,3.2,2.57,3.28,19,1.77,8.6,3.0,1.53,0,0
2025-03-09,SP1,17:30,Ath Bilbao,Mallorca,D,D,2024/2025,2,0.6,9,6,6.84,5.26,40.0,2.6,31.58,2.1,8.96,36.84,1.6,2.28,3.2,5.2,5.86,1.68,20.0,2,0.4,7.4,13,2.6,2.35,3.1,8,1.79,10.6,3.0,1.67,0,0
2025-03-30,SP1,17:30,Valencia,Mallorca,H,D,2024/2025,2,0.4,8,16,6.84,5.84,60.0,1.4,31.58,2.05,9.41,47.37,1.8,1.91,4.2,5.4,6.06,1.37,20.0,2,1.0,6.0,15,2.8,2.63,3.35,8,1.83,10.2,3.0,1.5,0,0
2025-04-12,SP1,13:00,Sociedad,Mallorca,A,A,2024/2025,4,0.8,7,11,6.84,6.74,60.0,1.4,31.58,1.89,9.74,42.11,1.0,1.88,3.6,5.8,6.52,1.05,0.0,3,1.0,5.2,12,2.8,2.74,3.22,15,2.0,8.8,3.0,1.5,0,0
2025-04-22,SP1,20:30,Barcelona,Mallorca,H,D,2024/2025,13,0.8,4,10,6.84,8.53,60.0,2.6,31.58,1.98,10.85,68.42,0.8,1.98,3.2,6.4,7.92,2.74,0.0,0,1.0,8.8,7,2.4,1.62,2.93,40,1.89,12.0,3.0,2.38,0,1
2025-05-05,SP1,20:00,Girona,Mallorca,H,H,2024/2025,6,0.6,9,11,6.84,5.42,40.0,1.0,31.58,1.86,9.14,68.42,0.8,1.9,2.8,6.6,5.89,1.42,0.0,1,1.4,5.4,14,4.4,2.35,3.25,13,2.03,8.2,3.0,1.67,0,0
2025-05-14,SP1,20:30,Real Madrid,Mallorca,H,A,2024/2025,13,0.6,4,6,6.84,8.42,80.0,2.0,31.58,1.86,11.72,63.16,1.0,2.01,2.2,11.2,8.68,2.37,20.0,2,1.4,12.2,15,2.8,1.61,3.04,39,2.03,14.4,3.0,2.38,1,1
2025-05-24,SP1,20:00,Vallecano,Mallorca,D,D,2024/2025,8,0.6,9,9,6.84,5.74,40.0,0.8,31.58,1.96,10.09,52.63,0.8,2.19,1.6,12.6,6.95,1.26,20.0,2,1.4,8.2,14,3.6,2.13,3.14,27,1.92,9.8,3.0,1.8,0,1
2025-08-30,SP1,20:30,Real Madrid,Mallorca,H,H,2025/2026,7,1.0,9,12,7.0,6.6,50.0,1.5,72.73,1.9,9.86,50.0,2.0,2.0,5.0,4.0,6.33,2.3,100.0,5,0.5,5.5,7,2.5,1.5,3.53,17,1.94,10.5,3.82,2.75,1,0
2025-09-15,SP1,20:00,Espanol,Mallorca,H,H,2025/2026,3,1.5,24,9,7.0,4.73,66.67,2.0,72.73,2.03,9.41,45.45,2.5,1.95,7.0,3.5,4.9,1.18,100.0,10,1.0,2.0,16,5.0,2.63,4.51,9,1.83,9.0,3.82,1.5,1,1
2025-09-24,SP1,20:30,Sociedad,Mallorca,H,D,2025/2026,4,1.0,7,13,7.0,6.18,66.67,1.33,72.73,1.82,10.76,72.73,2.0,1.88,5.33,6.0,6.68,1.64,66.67,3,1.33,9.33,15,2.67,2.1,4.08,17,1.98,14.66,3.82,1.73,0,1
2025-10-04,SP1,17:30,Ath Bilbao,Mallorca,H,H,2025/2026,5,1.0,7,16,7.0,6.0,40.0,1.4,72.73,1.9,10.28,40.0,2.0,2.05,4.5,6.25,6.36,1.0,75.0,2,1.0,6.8,13,3.2,2.28,3.92,18,1.91,11.3,3.82,1.67,1,0
2025-10-18,SP1,13:00,Sevilla,Mallorca,A,H,2025/2026,4,1.4,7,16,7.0,5.27,100.0,1.8,72.73,2.0,9.49,72.73,1.8,2.05,4.0,6.8,5.85,1.45,80.0,6,2.0,5.2,13,3.2,2.22,3.64,13,1.82,9.2,3.82,1.67,1,1
2025-11-02,SP1,20:00,Betis,Mallorca,H,H,2025/2026,8,1.2,14,9,7.0,4.7,60.0,1.8,72.73,1.83,9.66,50.0,2.0,1.95,4.0,6.8,5.38,2.0,80.0,1,1.0,3.6,8,6.0,1.73,4.28,15,1.97,7.6,3.82,2.1,1,0
2025-11-22,SP1,20:00,Villarreal,Mallorca,H,D,2025/2026,7,1.0,9,17,7.0,5.36,80.0,2.2,72.73,1.95,9.54,54.55,1.8,2.0,2.4,6.8,5.86,2.09,80.0,3,0.8,4.8,8,3.4,1.67,3.68,14,1.93,7.2,3.82,2.2,1,0
2025-12-05,SP1,20:00,Oviedo,Mallorca,D,D,2025/2026,3,1.0,13,14,7.0,4.6,0.0,0.0,72.73,2.13,9.65,20.0,1.6,2.1,3.0,6.2,5.48,0.3,80.0,6,0.8,5.8,12,4.2,2.63,4.17,15,1.75,8.8,3.82,1.5,0,1
2025-12-19,SP1,20:00,Valencia,Mallorca,D,A,2025/2026,2,1.0,4,10,7.0,6.45,0.0,0.8,72.73,1.85,10.47,27.27,1.4,1.78,3.2,7.2,6.72,1.36,60.0,2,1.0,7.0,12,2.4,2.45,3.75,17,1.93,10.2,3.82,1.57,0,1
2026-01-11,SP1,13:00,Vallecano,Mallorca,H,H,2025/2026,5,0.6,9,14,7.0,6.9,20.0,0.8,72.73,1.95,10.94,20.0,1.6,1.95,3.8,6.6,6.85,0.8,60.0,2,0.6,6.4,14,4.6,2.63,4.09,14,1.85,10.2,3.82,1.5,1,1
2026-01-25,SP1,13:00,Ath Madrid,Mallorca,H,H,2025/2026,8,0.6,6,10,7.0,8.64,60.0,2.2,72.73,1.95,12.07,54.55,1.6,1.88,3.4,7.8,8.26,2.36,60.0,1,0.4,9.8,7,4.4,1.8,3.81,17,1.85,13.2,3.82,2.1,1,1
2023-08-13,SP1,16:00,Celta,Osasuna,A,A,2023/2024,1,2.0,11,11,5.05,5.79,0.0,0.0,57.89,2.14,9.18,42.11,0.0,2.14,2.0,7.0,5.85,1.11,0.0,5,2.0,7.0,15,2.0,2.58,3.33,11,1.8,9.0,3.79,1.57,0,0
2023-08-27,SP1,18:30,Valencia,Osasuna,A,A,2023/2024,4,2.0,7,13,5.05,4.11,50.0,1.0,57.89,2.04,8.55,36.84,0.5,1.91,2.5,6.5,4.77,1.05,50.0,2,1.0,6.0,12,3.5,2.69,3.78,16,1.89,8.5,3.79,1.5,1,0
2023-09-17,SP1,13:00,Getafe,Osasuna,H,D,2023/2024,6,2.0,8,15,5.05,4.16,33.33,1.33,57.89,1.81,8.4,31.58,1.33,2.2,2.67,6.33,4.62,1.05,66.67,3,0.67,4.33,11,4.0,3.33,3.78,11,2.15,7.0,3.79,1.4,1,0
2023-10-01,SP1,15:15,Alaves,Osasuna,A,A,2023/2024,3,2.0,10,13,5.05,5.63,25.0,1.25,57.89,2.04,8.93,26.32,1.0,1.83,2.5,5.75,5.23,1.21,50.0,3,1.75,3.0,13,3.0,2.89,3.7,17,1.87,5.5,3.79,1.44,0,0
2023-10-07,SP1,15:15,Real Madrid,Osasuna,H,H,2023/2024,9,1.6,7,9,5.05,5.89,75.0,2.5,57.89,2.02,9.14,57.89,1.6,1.95,2.8,5.6,5.74,2.53,60.0,1,0.5,6.75,6,2.5,1.61,3.4,19,1.87,9.55,3.79,2.4,1,0
2023-10-29,SP1,13:00,Betis,Osasuna,H,H,2023/2024,2,1.4,7,10,5.05,6.0,40.0,1.4,57.89,1.84,9.62,36.84,2.0,1.97,3.0,5.4,5.62,1.42,80.0,1,0.4,5.2,25,4.8,2.24,4.0,9,2.07,8.2,3.79,1.7,1,0
2023-11-26,SP1,13:00,Villarreal,Osasuna,H,D,2023/2024,3,1.2,15,9,5.05,6.05,80.0,1.6,57.89,2.04,9.43,73.68,2.4,2.1,3.2,4.6,5.69,1.89,80.0,7,1.8,6.4,14,3.6,2.02,3.74,10,1.85,9.6,3.79,1.88,1,0
2023-12-10,SP1,17:30,Cadiz,Osasuna,D,H,2023/2024,5,1.0,13,15,5.05,4.74,40.0,0.6,57.89,1.83,8.12,26.32,2.0,1.98,3.4,3.8,4.53,0.84,60.0,5,1.4,2.8,16,3.8,2.61,3.59,12,2.07,6.2,3.79,1.5,0,0
2023-12-21,SP1,20:30,Mallorca,Osasuna,H,D,2023/2024,8,1.0,12,11,5.05,6.0,20.0,1.0,57.89,1.93,9.23,26.32,2.6,2.05,3.0,4.2,5.58,0.89,80.0,7,0.6,6.0,12,3.8,3.22,3.65,15,1.99,9.0,3.79,1.36,1,0
2024-01-28,SP1,17:30,Sevilla,Osasuna,D,H,2023/2024,5,1.2,11,19,5.05,5.37,40.0,0.8,57.89,1.85,8.95,57.89,2.0,2.17,3.0,3.6,5.06,1.42,60.0,4,2.0,4.8,13,3.6,2.55,3.89,10,2.06,7.8,3.79,1.53,0,0
2024-01-31,SP1,18:00,Barcelona,Osasuna,H,D,2023/2024,4,1.0,9,9,5.05,7.26,60.0,2.0,57.89,1.97,9.87,57.89,1.8,2.01,3.6,3.6,6.48,2.26,40.0,1,2.2,8.6,12,2.2,1.55,3.39,16,1.92,12.2,3.79,2.5,0,1
2024-02-10,SP1,15:15,Sociedad,Osasuna,A,D,2023/2024,3,1.0,9,11,5.05,5.74,20.0,0.6,57.89,2.05,9.07,31.58,1.2,1.92,3.6,4.6,5.32,1.37,20.0,2,0.6,4.4,11,4.2,2.9,3.75,21,1.87,8.0,3.79,1.4,0,1
2024-02-25,SP1,17:30,Las Palmas,Osasuna,D,D,2023/2024,3,1.0,6,6,5.05,5.11,60.0,1.6,57.89,1.91,9.39,31.58,1.2,1.85,4.2,5.4,5.03,1.05,20.0,2,1.0,4.2,15,5.8,2.66,4.36,9,2.0,8.4,3.79,1.5,0,1
2024-03-09,SP1,20:00,Girona,Osasuna,H,H,2023/2024,6,0.6,7,10,5.05,4.32,60.0,2.8,57.89,1.87,8.72,68.42,1.0,2.14,5.6,5.2,4.58,2.79,0.0,1,0.8,4.2,16,5.2,1.78,4.14,11,2.03,9.8,3.79,2.1,0,1
2024-03-30,SP1,15:15,Almeria,Osasuna,A,A,2023/2024,5,1.0,6,12,5.05,4.74,80.0,0.8,57.89,2.06,9.23,68.42,0.8,2.19,5.0,6.0,4.95,1.16,20.0,4,2.0,4.8,14,5.8,2.13,4.28,12,1.85,9.8,3.79,1.75,1,0
2024-04-20,SP1,15:15,Vallecano,Osasuna,H,A,2023/2024,6,1.2,6,9,5.05,5.79,20.0,1.2,57.89,2.04,9.34,36.84,1.0,2.2,4.0,5.8,5.43,0.95,40.0,2,0.6,4.0,15,5.6,2.86,3.91,17,1.87,8.0,3.79,1.44,1,0
2024-04-28,SP1,15:15,Granada,Osasuna,H,H,2023/2024,4,1.0,11,17,5.05,4.47,40.0,1.6,57.89,2.1,8.89,47.37,1.6,1.9,4.4,4.4,4.56,1.26,60.0,2,1.0,4.0,5,5.0,2.52,4.33,12,1.81,8.4,3.79,1.57,1,0
2024-05-11,SP1,20:00,Ath Bilbao,Osasuna,D,A,2023/2024,6,1.2,13,9,5.05,5.95,20.0,1.2,57.89,1.83,9.42,57.89,1.8,1.97,4.2,4.8,5.64,2.21,80.0,3,0.8,6.2,14,3.8,2.01,3.78,15,2.07,10.4,3.79,1.9,1,1
2024-05-19,SP1,18:00,Ath Madrid,Osasuna,A,A,2023/2024,2,2.0,15,12,5.05,4.21,80.0,1.6,57.89,1.97,8.82,78.95,1.6,1.97,3.8,5.2,4.56,2.21,100.0,6,1.8,4.6,9,4.0,1.76,4.26,15,1.91,8.4,3.79,2.2,1,1
2024-08-29,SP1,18:00,Girona,Osasuna,H,H,2024/2025,5,0.0,1,10,6.0,5.42,100.0,4.0,31.58,1.96,8.74,68.42,4.0,2.07,0.0,5.0,5.48,1.42,100.0,0,0.0,5.0,9,0.0,1.91,3.26,10,1.94,5.0,4.32,2.01,1,0
2024-09-16,SP1,20:00,Vallecano,Osasuna,H,A,2024/2025,6,0.5,5,12,6.0,5.74,100.0,2.0,31.58,2.15,9.96,52.63,3.5,2.16,2.0,6.0,5.91,1.26,100.0,2,1.5,6.5,15,5.0,2.71,4.05,17,1.76,8.5,4.32,1.5,1,1
2024-09-24,SP1,18:00,Valencia,Osasuna,D,D,2024/2025,2,0.33,9,6,6.0,5.84,25.0,1.0,31.58,1.83,10.42,47.37,2.33,1.93,3.0,7.33,6.24,1.37,66.67,2,0.75,8.0,11,5.0,2.79,4.18,10,2.08,11.0,4.32,1.5,0,1
2024-10-05,SP1,15:15,Getafe,Osasuna,D,H,2024/2025,3,0.5,6,17,6.0,3.63,0.0,0.8,31.58,2.02,8.15,26.32,2.0,2.13,2.75,6.5,4.53,0.79,50.0,2,0.4,3.8,10,1.8,2.94,3.62,11,1.85,6.55,4.32,1.44,0,0
2024-10-27,SP1,20:00,Sociedad,Osasuna,A,A,2024/2025,9,0.8,10,7,6.0,6.74,40.0,1.0,31.58,1.9,10.82,42.11,1.6,2.12,3.0,8.0,6.79,1.05,40.0,4,1.4,7.8,14,4.2,2.31,4.03,19,2.02,10.8,4.32,1.67,0,1
2024-11-09,SP1,13:00,Real Madrid,Osasuna,H,H,2024/2025,8,0.8,2,9,6.0,8.42,80.0,2.6,31.58,1.97,11.78,63.16,1.6,1.94,3.6,9.2,7.77,2.37,40.0,0,1.4,7.2,16,3.8,1.49,4.01,18,1.94,10.8,4.32,2.88,1,1
2024-12-02,SP1,20:00,Sevilla,Osasuna,D,D,2024/2025,5,0.8,7,11,6.0,5.21,20.0,1.0,31.58,2.07,9.83,26.32,1.2,1.98,3.0,8.8,5.81,0.89,20.0,3,0.8,5.6,15,3.6,2.33,4.02,12,1.83,8.6,4.32,1.67,0,0
2024-12-14,SP1,13:00,Espanol,Osasuna,D,D,2024/2025,3,0.8,6,13,6.0,4.05,60.0,1.2,31.58,1.92,9.44,36.84,1.2,2.01,2.8,7.8,5.07,1.21,20.0,0,1.2,5.6,13,3.6,2.37,4.37,9,1.99,8.4,4.32,1.62,0,0
2025-01-12,SP1,15:15,Ath Madrid,Osasuna,H,D,2024/2025,5,0.6,6,8,6.0,5.84,40.0,2.0,31.58,1.92,9.72,52.63,1.2,1.96,2.4,7.8,6.11,2.21,20.0,1,0.8,6.2,14,1.4,1.91,3.61,9,1.97,8.6,4.32,2.02,0,0
2025-01-24,SP1,20:00,Las Palmas,Osasuna,D,D,2024/2025,7,0.4,16,14,6.0,5.21,60.0,1.4,31.58,1.79,9.14,47.37,1.4,2.2,2.0,5.8,5.29,1.11,20.0,4,1.4,3.4,17,3.0,2.24,3.85,16,2.1,5.4,4.32,1.73,0,0
2025-02-10,SP1,20:00,Mallorca,Osasuna,D,D,2024/2025,2,0.6,19,7,6.0,4.63,60.0,1.2,31.58,1.86,9.71,47.37,0.8,1.99,3.6,5.0,4.91,1.05,0.0,4,1.8,3.6,11,6.0,2.71,4.8,10,2.03,7.2,4.32,1.5,0,1
2025-02-21,SP1,20:00,Celta,Osasuna,H,D,2024/2025,5,0.4,18,11,6.0,4.53,40.0,1.8,31.58,2.04,9.15,57.89,0.8,2.01,4.2,5.0,4.89,1.68,0.0,1,0.8,4.0,13,5.0,2.01,4.26,12,1.88,8.2,4.32,1.92,0,0
2025-03-27,SP1,20:00,Barcelona,Osasuna,H,H,2024/2025,5,0.4,4,7,6.0,8.53,60.0,3.2,31.58,1.93,11.43,68.42,1.4,2.11,4.2,5.6,7.61,2.74,20.0,0,0.2,8.6,14,3.0,1.34,3.82,19,1.94,12.8,4.32,3.4,1,1
2025-03-30,SP1,17:30,Ath Bilbao,Osasuna,D,D,2024/2025,5,0.4,5,12,6.0,5.26,40.0,2.2,31.58,2.14,9.69,36.84,1.2,2.09,5.0,5.4,5.67,1.68,20.0,2,0.4,7.4,12,2.8,1.99,4.02,11,1.76,12.4,4.32,1.93,0,0
2025-04-07,SP1,20:00,Leganes,Osasuna,D,D,2024/2025,7,0.4,14,18,6.0,2.68,40.0,1.4,31.58,2.0,8.81,47.37,1.2,2.07,6.2,5.4,3.79,1.21,20.0,6,1.6,2.8,14,6.4,2.84,5.02,13,1.9,9.0,4.32,1.5,0,1
2025-04-20,SP1,13:00,Valladolid,Osasuna,A,A,2024/2025,5,0.8,11,12,6.0,4.26,60.0,0.6,31.58,1.88,9.4,47.37,1.4,2.04,4.4,5.0,4.88,0.58,40.0,6,2.6,5.4,17,3.2,2.36,4.52,12,1.99,9.8,4.32,1.83,1,0
2025-05-03,SP1,15:15,Villarreal,Osasuna,H,H,2024/2025,5,1.2,11,10,6.0,5.26,60.0,1.6,31.58,2.01,10.19,73.68,2.0,1.98,5.2,4.4,5.57,2.26,60.0,4,1.2,7.4,18,5.4,1.65,4.62,15,1.87,12.6,4.32,2.3,1,0
2025-05-11,SP1,20:00,Betis,Osasuna,D,D,2024/2025,5,1.4,16,8,6.0,5.42,60.0,2.0,31.58,2.07,9.74,57.89,1.6,1.83,5.8,4.0,5.44,1.68,40.0,5,1.0,5.6,12,3.8,1.81,4.3,10,1.81,11.4,4.32,2.2,0,1
2025-05-24,SP1,20:00,Alaves,Osasuna,D,D,2024/2025,5,1.6,19,15,6.0,5.79,0.0,0.6,31.58,2.06,10.46,15.79,1.8,2.03,6.8,4.4,5.66,0.74,40.0,5,0.4,5.4,6,5.6,2.37,4.8,14,1.84,12.2,4.32,1.67,0,1
2025-08-19,SP1,20:00,Real Madrid,Osasuna,H,D,2025/2026,5,0.0,2,10,5.09,6.6,0.0,1.0,27.27,1.81,8.53,50.0,1.0,1.83,0.0,7.0,6.3,2.3,0.0,0,0.0,7.0,12,0.0,1.46,2.23,18,1.97,7.0,2.82,2.75,0,0
2025-08-31,SP1,18:30,Espanol,Osasuna,H,D,2025/2026,4,0.0,10,13,5.09,4.73,50.0,1.5,27.27,1.84,7.68,45.45,1.0,2.15,1.5,4.5,4.47,1.18,0.0,3,0.5,1.5,14,3.0,2.5,3.21,10,1.93,3.0,2.82,1.53,0,0
2025-09-20,SP1,17:30,Villarreal,Osasuna,H,A,2025/2026,8,0.33,6,10,5.09,5.36,66.67,3.0,27.27,1.9,8.31,54.55,1.33,1.98,1.0,5.33,5.59,2.09,33.33,3,0.33,8.33,11,0.67,2.05,2.72,26,1.92,9.33,2.82,1.8,1,0
2025-09-28,SP1,20:00,Betis,Osasuna,H,H,2025/2026,6,0.25,12,6,5.09,4.7,50.0,1.75,27.27,1.88,8.29,50.0,1.5,2.02,2.0,5.25,4.81,2.0,25.0,1,0.75,4.25,7,5.5,2.05,3.48,12,1.94,6.25,2.82,1.85,0,0
2025-10-18,SP1,20:00,Ath Madrid,Osasuna,H,D,2025/2026,9,0.2,9,10,5.09,8.64,40.0,2.4,27.27,1.98,10.24,54.55,1.4,1.86,2.0,5.0,7.26,2.36,20.0,2,1.0,7.4,11,3.0,1.77,2.98,18,1.83,9.4,2.82,2.1,0,0
2025-11-03,SP1,20:00,Oviedo,Osasuna,D,D,2025/2026,2,0.2,11,17,5.09,4.6,20.0,0.4,27.27,1.78,8.42,20.0,1.2,2.08,2.4,4.4,4.7,0.3,20.0,5,1.4,4.6,17,5.8,2.28,3.72,8,2.03,7.0,2.82,1.67,0,0
2025-11-08,SP1,15:15,Sevilla,Osasuna,H,D,2025/2026,4,0.2,9,21,5.09,5.27,80.0,1.8,27.27,2.0,8.24,72.73,1.2,1.91,3.0,5.0,5.19,1.45,20.0,3,1.6,5.2,13,3.8,2.12,3.05,10,1.84,8.2,2.82,1.83,0,1
2025-11-29,SP1,13:00,Mallorca,Osasuna,D,D,2025/2026,4,0.4,14,10,5.09,2.8,20.0,1.2,27.27,22.0,7.92,50.0,1.2,1.84,4.6,4.0,3.51,1.4,20.0,2,0.8,3.0,15,8.0,2.45,4.41,7,1.95,7.6,2.82,1.57,1,0
2025-12-13,SP1,17:30,Barcelona,Osasuna,H,D,2025/2026,7,0.4,3,5,5.09,7.6,80.0,3.0,27.27,1.84,9.84,90.0,1.2,2.08,3.8,5.8,6.73,3.1,20.0,2,0.6,7.0,8,3.8,1.31,3.11,24,1.99,10.8,2.82,3.5,0,1
2026-01-10,SP1,17:30,Girona,Osasuna,H,H,2025/2026,4,0.4,13,14,5.09,4.82,40.0,1.2,27.27,1.83,8.08,45.45,1.2,2.1,3.6,5.4,4.94,0.91,20.0,1,1.4,4.8,13,3.0,2.36,3.14,8,1.99,8.4,2.82,1.67,0,0
2026-01-24,SP1,13:00,Vallecano,Osasuna,A,A,2025/2026,4,1.0,14,12,5.09,6.9,40.0,1.0,27.27,2.04,9.67,20.0,1.4,1.98,3.8,5.4,6.23,0.8,40.0,5,1.2,6.2,15,3.6,2.42,3.44,11,1.79,10.0,2.82,1.62,1,0
2025-08-15,SP1,20:30,Villarreal,Oviedo,H,H,2025/2026,10,0.0,5,10,6.45,5.36,0.0,2.0,45.45,1.98,9.66,54.55,2.0,1.96,1.0,10.0,6.56,2.09,0.0,4,0.0,10.0,8,1.0,1.89,3.1,25,1.81,11.0,3.45,2.03,0,1
2025-09-13,SP1,13:00,Getafe,Oviedo,H,H,2025/2026,3,0.0,5,12,6.45,4.7,0.0,2.0,45.45,1.9,8.75,20.0,2.0,1.85,2.0,7.0,5.3,0.8,0.0,1,0.0,4.0,18,3.0,3.4,3.45,10,1.93,6.0,3.45,1.33,0,0
2025-09-21,SP1,17:30,Elche,Oviedo,H,H,2025/2026,5,0.0,12,9,6.45,4.09,0.0,1.33,45.45,1.9,7.98,54.55,1.67,1.86,2.33,5.67,4.7,1.73,0.0,4,0.33,2.67,18,2.67,2.35,3.28,15,1.9,5.0,3.45,1.67,0,0
2025-09-30,SP1,19:00,Valencia,Oviedo,A,H,2025/2026,5,0.5,10,14,6.45,6.45,50.0,1.75,45.45,1.93,10.2,27.27,1.5,1.93,2.75,5.5,6.36,1.36,25.0,4,0.75,6.5,12,5.75,2.3,3.84,16,1.89,9.25,3.45,1.62,1,0
2025-10-25,SP1,13:00,Girona,Oviedo,D,A,2025/2026,6,1.0,10,13,6.45,4.82,60.0,1.0,45.45,1.83,9.19,45.45,1.8,1.88,3.0,6.6,5.62,0.91,40.0,5,2.0,7.0,16,4.4,2.07,3.57,8,1.98,10.0,3.45,1.85,1,1
2025-11-09,SP1,13:00,Ath Bilbao,Oviedo,H,H,2025/2026,7,1.0,5,12,6.45,6.0,20.0,0.8,45.45,1.95,9.76,40.0,1.6,1.82,3.6,6.0,6.09,1.0,40.0,2,0.8,5.8,8,3.6,2.38,3.67,21,1.84,9.4,3.45,1.57,0,1
2025-11-29,SP1,20:00,Ath Madrid,Oviedo,H,H,2025/2026,8,1.0,12,5,6.45,8.64,60.0,2.8,45.45,22.0,11.43,54.55,1.6,1.97,3.4,6.6,7.98,2.36,40.0,1,0.6,9.6,8,2.8,1.66,3.45,14,1.82,13.0,3.45,2.3,0,0
2025-12-14,SP1,13:00,Sevilla,Oviedo,H,H,2025/2026,7,1.0,5,11,6.45,5.27,60.0,2.0,45.45,1.93,9.33,72.73,2.2,2.08,3.4,7.0,5.85,1.45,60.0,1,1.2,6.4,12,4.2,2.4,3.48,13,1.86,9.8,3.45,1.57,1,0
2026-01-04,SP1,17:30,Alaves,Oviedo,D,D,2025/2026,7,0.8,18,11,6.45,5.73,40.0,1.0,45.45,1.98,9.91,54.55,2.2,1.93,4.0,7.2,5.9,1.27,40.0,6,1.0,4.2,20,6.0,3.4,4.01,18,1.82,8.2,3.45,1.33,0,1
2026-01-17,SP1,17:30,Osasuna,Oviedo,H,D,2025/2026,5,0.6,13,14,6.45,3.4,60.0,2.0,45.45,1.86,8.23,50.0,2.2,1.94,4.4,5.6,4.42,1.8,40.0,5,1.2,3.8,15,4.2,2.3,3.81,16,2.0,8.2,3.45,1.62,1,0
2026-01-25,SP1,15:15,Barcelona,Oviedo,H,D,2025/2026,7,0.6,12,8,6.45,7.6,80.0,3.0,45.45,1.86,10.61,90.0,2.6,2.0,3.8,6.2,7.19,3.1,60.0,3,0.4,7.8,21,3.4,1.26,3.42,15,1.97,11.6,3.45,4.0,1,1
